n,t
11457,0.161362482
11489,0.161811275
11521,0.162505961
11553,0.163193876
11585,0.164623908
11617,0.166314550
11649,0.167451488
11681,0.168150453
11713,0.167902632
11745,0.168785109
11777,0.169595766
11809,0.170566213
11841,0.171499530
11873,0.172717429
11905,0.173643986
11937,0.174337462
11969,0.175724692
12001,0.176413507
12033,0.177157863
12065,0.178610154
12097,0.179011036
12129,0.180004735
12161,0.181312225
12193,0.189843598
12225,0.183383860
12257,0.183572191
12289,0.185056563
12321,0.185791420
12353,0.186894347
12385,0.188087827
12417,0.188567780
12449,0.189756688
12481,0.189621139
12513,0.191386692
12545,0.191611353
12577,0.192883743
12609,0.194306814
12641,0.195658605
12673,0.196208519
12705,0.197834781
12737,0.199130551
12769,0.199928587
12801,0.201044056
12833,0.201774402
12865,0.204033838
12897,0.203701607
12929,0.204244550
12961,0.205721732
12993,0.205752333
13025,0.207187903
13057,0.208048650
13089,0.207308075
13121,0.210339249
13153,0.213046858
13185,0.214337939
13217,0.214082317
13249,0.215740929
13281,0.217732145
13313,0.219549219
13345,0.223609549
13377,0.222204339
13409,0.225328933
13441,0.222193550
13473,0.221404983
13505,0.222538663
13537,0.223319078
13569,0.225445035
13601,0.226394811
13633,0.226678324
13665,0.227571531
13697,0.228905432
13729,0.230112401
13761,0.231369201
13793,0.231470312
13825,0.233855611
13857,0.234197893
13889,0.234962719
13921,0.236210449
13953,0.237290467
13985,0.238235245
14017,0.239278902
14049,0.240072629
14081,0.241498639
14113,0.242607960
14145,0.243975050
14177,0.248083861
14209,0.246614370
14241,0.247443297
14273,0.248314384
14305,0.248414914
14337,0.250284069
14369,0.250817223
14401,0.252264474
14433,0.253884777
14465,0.255008015
14497,0.256121435
14529,0.257469995
14561,0.258441212
14593,0.259520302
14625,0.260598231
14657,0.262086541
14689,0.263278251
14721,0.264898134
14753,0.264725633
14785,0.266888119
14817,0.266980420
14849,0.269724661
14881,0.270074455
14913,0.270501208
14945,0.270454807
14977,0.273408432
15009,0.274724651
15041,0.275913100
15073,0.277204471
15105,0.278333200
15137,0.280629337
15169,0.282443642
15201,0.282070940
15233,0.283477371
15265,0.284747090
15297,0.287865544
15329,0.287318551
15361,0.293033025
15393,0.289138365
15425,0.290095243
15457,0.291158811
15489,0.292618253
15521,0.294541519
15553,0.294568120
15585,0.299191864
15617,0.297933555
15649,0.299569008
15681,0.301227961
15713,0.302236429
15745,0.303404918
15777,0.304768310
15809,0.304781630
15841,0.309855399
15873,0.306938288
15905,0.308518750
15937,0.311113149
15969,0.309375368
16001,0.311297422
16033,0.312729103
16065,0.312302722
16097,0.315276164
16129,0.316561934
16161,0.318985995
16193,0.319318996
16225,0.321001019
16257,0.322910406
16289,0.324281476
16321,0.325118562
16353,0.325663108
16385,0.327840466
16417,0.328947454
16449,0.328720993
16481,0.331270813
16513,0.331313813
16545,0.333943315
16577,0.333693763
16609,0.335836199
16641,0.337506134
16673,0.339076066
16705,0.340267564
16737,0.341515846
16769,0.343114908
16801,0.360426061
16833,0.346004762
16865,0.352984166
16897,0.351351663
16929,0.353255640
16961,0.353080188
16993,0.353866254
17025,0.354362149
17057,0.357646834
17089,0.359354490
17121,0.364621260
17153,0.360316997
17185,0.360493910
17217,0.359907526
17249,0.362535436
17281,0.364668525
17313,0.367003853
17345,0.368102631
17377,0.369318062
17409,0.370179569
17441,0.371784952
17473,0.373480086
17505,0.375168619
17537,0.376480900
17569,0.378129973
17601,0.378864770
17633,0.380605944
17665,0.381968095
17697,0.383868880
17729,0.384591257
17761,0.386251210
17793,0.388351037
17825,0.389038713
17857,0.390284434
17889,0.391928617
17921,0.393021715
17953,0.395126484
17985,0.395542316
18017,0.397559423
18049,0.398136168
18081,0.400206935
18113,0.401250185
18145,0.403278730
18177,0.403651994
18209,0.404325100
18241,0.406619338
18273,0.412118193
18305,0.412220314
18337,0.413276412
18369,0.411740962
18401,0.413560636
18433,0.415287691
18465,0.416050167
18497,0.419996099
18529,0.420533083
18561,0.426312220
18593,0.424658678
18625,0.426121540
18657,0.427131119
18689,0.430694967
18721,0.435626547
18753,0.434349368
18785,0.431624777
18817,0.435635550
18849,0.435273066
18881,0.441771289
18913,0.438761876
18945,0.441783671
18977,0.447290065
19009,0.445557202
19041,0.448074332
19073,0.449104411
19105,0.450847786
19137,0.449405905
19169,0.448836303
19201,0.453612499
19233,0.454675700
19265,0.454492829
19297,0.454896094
19329,0.457618085
19361,0.458996887
19393,0.459356081
19425,0.460588371
19457,0.461919334
19489,0.463487495
19521,0.463567439
19553,0.467448009
19585,0.471581403
19617,0.471552174
19649,0.471964087
19681,0.472345642
19713,0.477000040
19745,0.479371729
19777,0.478582624
19809,0.481242036
19841,0.481774341
19873,0.483602616
19905,0.495032677
19937,0.484782317
19969,0.485033640
20001,0.488684381
20033,0.490087282
20065,0.491249123
20097,0.493958906
20129,0.494059377
20161,0.497005891
20193,0.507276064
20225,0.500530761
20257,0.500928406
20289,0.501337460
20321,0.501467362
20353,0.502948756
20385,0.504695059
20417,0.520121572
20449,0.512776956
20481,0.514681142
20513,0.515989024
20545,0.515905784
20577,0.518474566
20609,0.516550192
20641,0.518944082
20673,0.519934741
20705,0.527910625
20737,0.520568258
20769,0.522401634
20801,0.525338659
20833,0.526589269
20865,0.528949980
20897,0.540218750
20929,0.532759682
20961,0.541945157
20993,0.535585407
21025,0.537289322
21057,0.538797815
21089,0.542554936
21121,0.543211033
21153,0.545105289
21185,0.547196648
21217,0.549230775
21249,0.550945389
21281,0.552192971
21313,0.552607835
21345,0.554695963
21377,0.557842830
21409,0.557548869
21441,0.560430914
21473,0.561795914
21505,0.562753366
21537,0.565502906
21569,0.567860338
21601,0.569399101
21633,0.570387150
21665,0.572711201
21697,0.574386815
21729,0.575221623
21761,0.577071931
21793,0.577703606
21825,0.579057828
21857,0.580444291
21889,0.583873329
21921,0.583673780
21953,0.586894867
21985,0.589046915
22017,0.590686020
22049,0.591049305
22081,0.592529378
22113,0.594909389
22145,0.597215068
22177,0.599690430
22209,0.603031068
22241,0.603841986
22273,0.604552594
22305,0.606747242
22337,0.608065035
22369,0.608853893
22401,0.608920784
22433,0.612041862
22465,0.614985376
22497,0.616975333
22529,0.620207512
22561,0.621931567
22593,0.622912047
22625,0.626838570
22657,0.628850397
22689,0.630092939
22721,0.629151974
22753,0.632749663
22785,0.632049330
22817,0.634180459
22849,0.638392595
22881,0.639491075
22913,0.639063302
22945,0.646902379
22977,0.647026311
23009,0.648297432
23041,0.646938844
23073,0.648016705
23105,0.649563488
23137,0.649435590
23169,0.651948041
23201,0.655165019
23233,0.657373539
23265,0.656881616
23297,0.660206175
23329,0.662320284
23361,0.664366802
23393,0.664265184
23425,0.668747572
23457,0.666089123
23489,0.671485767
23521,0.672613019
23553,0.675325982
23585,0.680685807
23617,0.677779636
