n,t
45569,0.003749882
45697,0.003813753
45825,0.003579641
45953,0.003642861
46081,0.003587190
46209,0.003661161
46337,0.003693042
46465,0.003570510
46593,0.003625131
46721,0.003988576
46849,0.003855524
46977,0.003839593
47105,0.003638511
47233,0.003649471
47361,0.003866134
47489,0.003858674
47617,0.003892624
47745,0.004062146
47873,0.003743532
48001,0.003768803
48129,0.004104216
48257,0.003761742
48385,0.003709883
48513,0.003803952
48641,0.004030355
48769,0.004103806
48897,0.003898283
49025,0.003960985
49153,0.004017766
49281,0.004062166
49409,0.004064116
49537,0.004012765
49665,0.003995625
49793,0.004151586
49921,0.004130967
50049,0.004104076
50177,0.004041385
50305,0.004274138
50433,0.004212738
50561,0.003991355
50689,0.004157678
50817,0.004083615
50945,0.004107266
51073,0.004218738
51201,0.004151847
51329,0.004075796
51457,0.004168717
51585,0.004039865
51713,0.004084296
51841,0.004219238
51969,0.004241588
52097,0.004096915
52225,0.004326790
52353,0.004118346
52481,0.004236978
52609,0.004410040
52737,0.004155806
52865,0.004406689
52993,0.004532692
53121,0.004519601
53249,0.004309278
53377,0.004416530
53505,0.004319868
53633,0.004211358
53761,0.004186278
53889,0.004229948
54017,0.004437319
54145,0.004340868
54273,0.004372239
54401,0.004427910
54529,0.004444510
54657,0.004439140
54785,0.004580212
54913,0.004455560
55041,0.004427280
55169,0.004443461
55297,0.004544071
55425,0.004524180
55553,0.004680592
55681,0.004703393
55809,0.004781675
55937,0.004675823
56065,0.004792144
56193,0.004805744
56321,0.004756814
56449,0.004667583
56577,0.004767994
56705,0.004527810
56833,0.004630092
56961,0.004500320
57089,0.004825554
57217,0.004786374
57345,0.004787474
57473,0.004852915
57601,0.004848345
57729,0.004778314
57857,0.004878315
57985,0.004778373
58113,0.004798264
58241,0.004895934
58369,0.004967825
58497,0.004987226
58625,0.004944395
58753,0.004763494
58881,0.004773664
59009,0.004758033
59137,0.004793255
59265,0.004773913
59393,0.004747303
59521,0.004999016
59649,0.004943045
59777,0.004916316
59905,0.004784174
60033,0.004804624
60161,0.004882604
60289,0.004951306
60417,0.005163739
60545,0.004872064
60673,0.005015186
60801,0.004810784
60929,0.004978806
61057,0.005008667
61185,0.005127888
61313,0.005054046
61441,0.004937105
61569,0.005153188
61697,0.005126568
61825,0.005207068
61953,0.004940415
62081,0.004978926
62209,0.005001186
62337,0.004884136
62465,0.005022406
62593,0.005396851
62721,0.005270399
62849,0.005155728
62977,0.005289290
63105,0.005246439
63233,0.005432641
63361,0.005374040
63489,0.005447811
63617,0.005633833
63745,0.005348590
63873,0.005330669
64001,0.005235759
64129,0.005487462
64257,0.005183238
64385,0.005487622
64513,0.005129357
64641,0.005192788
64769,0.005196098
64897,0.005319030
65025,0.005585393
65153,0.005543102
65281,0.005607303
65409,0.005652633
65537,0.005554272
65665,0.005590602
65793,0.005636194
65921,0.005631223
66049,0.005553492
66177,0.005601952
66305,0.005573853
66433,0.005653795
66561,0.005663224
66689,0.005710884
66817,0.005732504
66945,0.005663545
67073,0.005773205
67201,0.005795445
67329,0.005852296
67457,0.005706914
67585,0.005809365
67713,0.005858706
67841,0.005587753
67969,0.005556043
68097,0.005698314
68225,0.005734694
68353,0.005647853
68481,0.005693204
68609,0.005734935
68737,0.005591513
68865,0.005743704
68993,0.005594722
69121,0.005565733
69249,0.005883046
69377,0.005701734
69505,0.005607412
69633,0.005580203
69761,0.005682774
69889,0.005902296
70017,0.006018327
70145,0.005643363
70273,0.005683904
70401,0.005823255
70529,0.005911136
70657,0.005965817
70785,0.005898617
70913,0.005980057
71041,0.006114358
71169,0.005699364
71297,0.005884706
71425,0.005646164
71553,0.006051458
71681,0.006070518
71809,0.005909806
71937,0.005799346
72065,0.006024337
72193,0.005777675
72321,0.005762424
72449,0.005842236
72577,0.006021707
72705,0.005940126
72833,0.006184559
72961,0.006116909
73089,0.005920776
73217,0.005980077
73345,0.006065248
73473,0.006006898
73601,0.006266841
73729,0.006396971
73857,0.006356011
73985,0.006395372
74113,0.006468953
74241,0.006474223
74369,0.006440013
74497,0.006402601
74625,0.006296260
74753,0.006164359
74881,0.006170379
75009,0.005917696
75137,0.005976767
75265,0.006276690
75393,0.006114048
75521,0.006465473
75649,0.006251180
75777,0.006220140
75905,0.006349931
76033,0.006031428
76161,0.006674255
76289,0.006540463
76417,0.006630595
76545,0.006210420
76673,0.006499083
76801,0.006508083
76929,0.006585355
77057,0.006290431
77185,0.006509633
77313,0.006453453
77441,0.006373152
77569,0.006305341
77697,0.006509463
77825,0.006411352
77953,0.006623114
78081,0.006543963
78209,0.006688335
78337,0.006877168
78465,0.006613474
78593,0.006350631
78721,0.006557684
78849,0.006443883
78977,0.006455123
79105,0.006653995
79233,0.006814827
79361,0.006776497
79489,0.006829316
79617,0.006492472
79745,0.006623445
79873,0.006642875
80001,0.006650634
80129,0.006536713
80257,0.006701396
80385,0.006474003
80513,0.006409682
80641,0.006646884
80769,0.006569124
80897,0.007099079
81025,0.006832597
81153,0.006651244
81281,0.006689206
81409,0.006764766
81537,0.006647614
81665,0.006612794
81793,0.006835637
81921,0.006880237
82049,0.006634665
82177,0.006791466
82305,0.006986419
82433,0.007165690
82561,0.006952847
82689,0.007350983
82817,0.007181880
82945,0.006891198
83073,0.007271612
83201,0.007264422
83329,0.007097229
83457,0.007176631
83585,0.007237921
83713,0.007134070
83841,0.006933258
83969,0.007169191
84097,0.007036409
84225,0.007112419
84353,0.007010119
84481,0.007029709
84609,0.006944488
84737,0.006889477
84865,0.007100420
84993,0.006867677
85121,0.007182030
85249,0.006889488
85377,0.007414713
85505,0.007173090
85633,0.007083520
85761,0.006985639
85889,0.007394313
86017,0.007593215
86145,0.007265192
86273,0.007310292
86401,0.007390143
86529,0.007157881
86657,0.007396803
86785,0.007320582
86913,0.007304032
87041,0.007489865
87169,0.007563525
87297,0.007436004
87425,0.007529065
87553,0.007299932
87681,0.007364892
87809,0.007270782
87937,0.007014319
88065,0.007399023
88193,0.007397333
88321,0.007650986
88449,0.007411773
88577,0.007316642
88705,0.007093520
88833,0.007356773
88961,0.007745207
89089,0.007831289
89217,0.007832097
89345,0.007562095
89473,0.007586546
89601,0.007779117
89729,0.007615955
89857,0.007436444
89985,0.007419663
90113,0.007311902
90241,0.007300372
90369,0.007316793
90497,0.007346572
90625,0.007589755
90753,0.007528605
90881,0.007634585
91009,0.007924709
91137,0.007929480
91265,0.007898118
91393,0.007836538
91521,0.007955780
91649,0.007853608
91777,0.007695546
91905,0.007537134
92033,0.007828248
92161,0.007740657
92289,0.007679466
92417,0.007915159
92545,0.007632735
92673,0.007770867
92801,0.007704977
92929,0.007832828
93057,0.007542444
93185,0.007684107
93313,0.007708206
93441,0.007650076
93569,0.007596626
93697,0.008012950
93825,0.007963299
93953,0.007878389
94081,0.008015870
94209,0.007919558
94337,0.008024100
94465,0.008013730
94593,0.007811048
94721,0.008150842
94849,0.008094731
94977,0.008008910
95105,0.008166512
95233,0.008284614
95361,0.008687818
95489,0.008420535
95617,0.008334894
95745,0.008258252
95873,0.008275254
96001,0.008027979
96129,0.008291703
96257,0.008398335
96385,0.008146641
96513,0.008276023
96641,0.007978720
96769,0.008020780
96897,0.007917009
